Category,Product Link,Product Name,Price,Quantity
Salades,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/salades/jcr:content/par/tiles_898980798/par/articletile19.html,Luxe saladeschotels,2.39,400-g
Salades,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/salades/jcr:content/par/tiles_898980798/par/articletile.html,Aardappelsalade,2.09,1 kg
Salades,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/salades/jcr:content/par/tiles_898980798/par/articletile4.html,Rundvleessalade,2.99,1 kg
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles/par/articletile2.html,Nasi goreng,3.99,1-kg
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles/par/articletile4.html,Bami Goreng,3.99,1-kg
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles/par/articletile.html,Nasi goreng,3.29,450-g
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles/par/articletile3.html,Wereldgerechten,3.79,500-g
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles/par/articletile9.html,Mihoen of noedels,4.49,800 g
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles/par/articletile10.html,Oosterse maaltijden,3.49,350 g.
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles/par/articletile11.html,Aziatische maaltijd Babi pangang of Saté ajam,3.79,500 g
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles/par/articletile15.html,Aziatische 2-vaks maaltijd,3.79,500-g
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles/par/articletile16.html,"Chinese noedels, Singapore noedels of Mihoen Goreng",3.49,450 g
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles/par/articletile0.html,Verse quiche,2.99,300-g
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles/par/articletile5_copy_co_1385181145.html,Stamppot andijvie/zuurkool,3.89,1 kg.
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles/par/articletile5_copy_co_146157047.html,Stamppot hutspot/boerenkool,3.89,1 kg.
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles/par/articletile5_copy_co_408510758.html,Stamppot boerenkool/hutspot,3.99,500 g.
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles/par/articletile5_copy_co_675470767.html,Stamppot andijvie/zuurkool,3.99,500 g.
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles/par/articletile5_copy_co_438595590.html,Hollands 3-vaks wortel,4.39,500 g
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles/par/articletile5_copy_co_1839272635.html,Hollands 3-vaks sperziebonen/bloemkool,4.39,500 g
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles/par/articletile5_copy.html,Hollands 3-vaks rode kool/stoofpeer,4.39,3 vaks.
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles_200015699/par/articletile17.html,Pannenkoeken,1.99,600 g.
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles_200015699/par/articletile13.html,Poffertjes,2.19,415-g
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles_200015699/par/articletile7_copy.html,Italiaanse pastagerechten,2.59,400 g
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles_200015699/par/articletile7.html,Lasagne Bolognese,2.49,400-g
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles_200015699/par/articletile14.html,Verse gevulde pasta,2.59,250 g.
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles_200015699/par/articletile25.html,Vers gevulde pasta,1.99,250-g
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles_200015699/par/articletile18.html,Lasagne Bolognese,4.99,1 kg.
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles_200015699/par/articletile20.html,Lasagne pittig rundvlees of kip,3.39,400 g.
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles_200015699/par/articletile6.html,Lasagne,2.99,400 g.
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles_200015699/par/articletile24.html,Pizzakit,2.19,600 g.
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles_200015699/par/articletile27.html,Focaccia,1.99,2 x 150 g.
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles_200015699/par/articletile27_copy.html,Panini,1.99,165 g.
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles_200015699/par/articletile21.html,Curryworst,1.79,220 g.
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles_200015699/par/articletile1.html,Broodje hotdog duo-pak,1.59,218.5 g.
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles_200015699/par/articletile23.html,Cheese- en chickenburger,1.83,268 g.
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles_200015699/par/articletile26.html,Wraps,2.39,170 g.
Kant-en-klare maaltijden,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/maaltijden-salades/kant-en-klare-maaltijden/jcr:content/par/tiles_200015699/par/articletile22.html,Sandwich,2.69,170 g.
Pasta,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/pasta/jcr:content/par/tiles/par/articletile4.html,Spaghetti,0.93,500 g
Pasta,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/pasta/jcr:content/par/tiles/par/articletile9.html,Penne,0.95,500-g
Pasta,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/pasta/jcr:content/par/tiles/par/articletile7.html,Fusilli,1.19,500 g
Pasta,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/pasta/jcr:content/par/tiles/par/articletile10_copy.html,Macaroni,0.78,500 g.
Pasta,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/pasta/jcr:content/par/tiles/par/articletile10_copy_1295983407.html,Lasagnebladen,1.69,500 g
Pasta,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/pasta/jcr:content/par/tiles/par/articletile10.html,Macaroni,1.29,1 kg.
Pasta,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/pasta/jcr:content/par/tiles/par/articletile3.html,Biologische volkoren pasta,0.99,500-g
Rijst,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/rijst/jcr:content/par/tiles/par/articletile.html,Zilvervliesrijst,1.55,1 kg.
Rijst,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/rijst/jcr:content/par/tiles/par/articletile2.html,Snelkookrijst,1.69,1 kg.
Rijst,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/rijst/jcr:content/par/tiles/par/articletile0.html,Basmatirijst,2.49,1 kg.
Rijst,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/rijst/jcr:content/par/tiles/par/articletile1.html,Pandanrijst,2.09,1 kg.
"Mie, miehoen",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/mie-mihoen/jcr:content/par/tiles/par/articletile0_copy.html,Instant noodles,0.55,85 g.
"Mie, miehoen",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/mie-mihoen/jcr:content/par/tiles/par/articletile0.html,Chinese mie,0.79,250 g.
"Mie, miehoen",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/mie-mihoen/jcr:content/par/tiles/par/articletile1.html,Mie nestjes,1.19,500 g.
"Couscous, wraps",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/quinoa-couscous-wraps/jcr:content/par/tiles/par/articletile.html,Biologische couscous,1.59,500 g.
"Couscous, wraps",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/quinoa-couscous-wraps/jcr:content/par/tiles/par/articletile0.html,Tortilla wraps,0.94,320-370 g.
"Couscous, wraps",https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/quinoa-couscous-wraps/jcr:content/par/tiles/par/articletile0_copy.html,Wraps,0.94,320-370 g.
Internationale keuken,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/internationale-keuken/jcr:content/par/tiles/par/articletile.html,Jus,0.99,95 g.
Internationale keuken,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/internationale-keuken/jcr:content/par/tiles/par/articletile0.html,Aardappelpuree,2.19,4 x 125 g.
Internationale keuken,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/internationale-keuken/jcr:content/par/tiles/par/articletile1.html,Cassave,1.19,125 g.
Internationale keuken,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/internationale-keuken/jcr:content/par/tiles/par/articletile5.html,Kroepoek,1.19,100 g.
Internationale keuken,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/internationale-keuken/jcr:content/par/tiles/par/articletile7.html,Kroepoek,1.16,90 g.
Internationale keuken,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/internationale-keuken/jcr:content/par/tiles/par/articletile2_copy.html,Kokosmelk light,0.74,400 ml.
Internationale keuken,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/internationale-keuken/jcr:content/par/tiles/par/articletile3.html,Tomatenpuree,1.79,420 g.
Internationale keuken,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/internationale-keuken/jcr:content/par/tiles/par/articletile4.html,Gezeefde tomaten,0.89,500 g.
Internationale keuken,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/internationale-keuken/jcr:content/par/tiles/par/articletile6.html,Tomatenblokjes,0.68,400 g.
Internationale keuken,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/internationale-keuken/jcr:content/par/tiles/par/articletile8.html,Atjar tjampoer,1.39,530 g.
Internationale keuken,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/internationale-keuken/jcr:content/par/tiles/par/articletile10_copy.html,Gebakken uitjes,2.22,280 g.
Internationale keuken,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/internationale-keuken/jcr:content/par/tiles/par/articletile10_copy_1201347774.html,Kokosmelk,0.99,200 ml.
Maaltijdpakketten,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/maaltijdpakketten/jcr:content/par/tiles/par/articletile.html,Aziatisch maaltijdpakket,1.79,292-300 g.
Maaltijdpakketten,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/maaltijdpakketten/jcr:content/par/tiles/par/articletile0.html,Mealkits Mexico,1.79,131-223 g.
Maaltijdpakketten,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/maaltijdpakketten/jcr:content/par/tiles/par/articletile1_copy.html,Mealkits Italië,1.59,196-241 g.
Maaltijdpakketten,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/pasta-rijst-bakken-internationale-keuken/maaltijdpakketten/jcr:content/par/tiles/par/articletile1.html,Wereldgerechten,N/A,228-306 g.
Soepen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/soepen/jcr:content/par/tiles_1081878339/par/articletile0.html,Tomatensoep,1.99,800 ml.
Soepen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/soepen/jcr:content/par/tiles_1081878339/par/articletile2.html,Goulashsoep,1.99,800 ml.
Soepen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/soepen/jcr:content/par/tiles_1081878339/par/articletile3.html,Kippensoep,1.94,800 ml.
Soepen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/soepen/jcr:content/par/tiles_1081878339/par/articletile4_copy.html,Champignonsoep of groentesoep,1.99,800 ml.
Soepen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/soepen/jcr:content/par/tiles_1081878339/par/articletile4.html,Romige tomatencrème- of Chinese tomatensoep,1.99,800 ml.
Soepen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/soepen/jcr:content/par/tiles_1081878339/par/articletile17.html,Erwtensoep,1.99,800 ml.
Soepen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/soepen/jcr:content/par/tiles_1081878339/par/articletile1.html,Bouillon,1.56,340 ml.
Soepen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/soepen/jcr:content/par/tiles_1081878339/par/articletile.html,Één kop soep,0.59,36-54 g.
Soepen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/soepen/jcr:content/par/tiles_1081878339/par/articletile6_copy.html,Droge soepmix,0.69,60-101 g.
Soepen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/soepen/jcr:content/par/tiles_1081878339/par/articletile6.html,Soep in zak,1.99,570 ml.
Soepen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/soepen/jcr:content/par/tiles/par/articletile11_copy_1606383801.html,Kip noodle soep,N/A,570 ml.
Soepen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/soepen/jcr:content/par/tiles/par/articletile11_copy_407934999.html,Heldere kippensoep,N/A,570 ml.
Soepen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/soepen/jcr:content/par/tiles/par/articletile11.html,Romige champignonsoep,N/A,570 ml.
Soepen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/soepen/jcr:content/par/tiles/par/articletile_copy_35131790.html,Cup-a-soup Chinese tomaat,N/A,51 g.
Soepen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/soepen/jcr:content/par/tiles/par/articletile.html,Cup-a-soup kip,N/A,3 stuks.
Soepen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/soepen/jcr:content/par/tiles/par/articletile8.html,Unox Kippensoep,N/A,960 ml.
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles_410545051/par/articletile34_copy.html,Mayonaise tube,0.71,170 ml.
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles_410545051/par/articletile34.html,Mayonaise,1.49,650-ml
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles_410545051/par/articletile29.html,Fritessaus,1.79,1 l
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles_410545051/par/articletile26.html,Calvé mayonaise vol,N/A,650 ml
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles_410545051/par/articletile20.html,Tomatenketchup,0.85,500 ml
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles_410545051/par/articletile27_copy_1616300098.html,Tomatenketchup,N/A,
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles_410545051/par/articletile24.html,Curry,1.73,750 ml
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles_410545051/par/articletile27_copy.html,American fritessaus,1.75,500 ml
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles_410545051/par/articletile8_copy.html,Turkse knoflooksaus,1.99,525 ml.
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles/par/articletile14.html,Tafelsaus,0.89,250-ml
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles/par/articletile13.html,Franse mosterd,1.24,370-g
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles/par/articletile_1874509291.html,Frito,0.78,350 g
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles/par/articletile15.html,Biologische Sugo,2.19,700-Per fles
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles/par/articletile7_copy.html,Pastasaus wit,1.59,350 g.
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles/par/articletile32.html,Pastasaus,1.99,490-g
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles/par/articletile21.html,Satésaus,1.85,500 g
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles/par/articletile22.html,Woksaus,1.32,200 ml
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles/par/articletile23.html,Roerbaksaus,1.79,490 g
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles/par/articletile31.html,Taco saus,0.99,230-g
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles/par/articletile5.html,Slasaus,1.19,500-ml
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles/par/articletile10_copy.html,Chili saus,1.29,700-ml
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles/par/articletile10.html,Sambal,1.59,560-g
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles/par/articletile.html,Ketjap,1.39,500-ml
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles/par/articletile36.html,Sojasaus,1.15,150-ml
Sauzen,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/sauzen/jcr:content/par/tiles/par/articletile0_copy.html,Culinaire sauzen assortiment,1.49,75-129-g
Groenteconserven,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/groenteconserven/jcr:content/par/tiles_1213632834/par/articletile6.html,Doperwten,0.85,230 g
Groenteconserven,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/groenteconserven/jcr:content/par/tiles_1213632834/par/articletile7.html,Bruine bonen,0.85,340-g
Groenteconserven,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/groenteconserven/jcr:content/par/tiles_1213632834/par/articletile8.html,Wortelen,0.71,220-g
Groenteconserven,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/groenteconserven/jcr:content/par/tiles_1213632834/par/articletile9.html,Rode kool met appel,0.65,720 g.
Groenteconserven,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/groenteconserven/jcr:content/par/tiles_1213632834/par/articletile24.html,Rode kool met appel,0.54,340 g
Groenteconserven,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/groenteconserven/jcr:content/par/tiles_1213632834/par/articletile10.html,Doperwten en wortelen,0.89,220-g
Groenteconserven,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/groenteconserven/jcr:content/par/tiles_1213632834/par/articletile11.html,Jonge Kapucijners,1.39,720-ml
Groenteconserven,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/groenteconserven/jcr:content/par/tiles_1213632834/par/articletile12.html,Witte bonen in tomatensaus,0.88,700 g.
Groenteconserven,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/groenteconserven/jcr:content/par/tiles_1213632834/par/articletile23.html,Witte bonen in tomatensaus,0.69,340 g
Groenteconserven,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/groenteconserven/jcr:content/par/tiles_1213632834/par/articletile13.html,Gebroken sperziebonen,1.19,360-g
Groenteconserven,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/groenteconserven/jcr:content/par/tiles_1213632834/par/articletile15.html,Hollandse bruine bonen,1.04,420-g
Groenteconserven,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/groenteconserven/jcr:content/par/tiles_1213632834/par/articletile16.html,Bonenschotel Chili con carne of Mexicaans,2.49,710-g
Groenteconserven,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/groenteconserven/jcr:content/par/tiles_1213632834/par/articletile25.html,Sperziebonen en doperwten-wortel,2.09,120 g
Groenteconserven,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/groenteconserven/jcr:content/par/tiles_1213632834/par/articletile2.html,Zilveruitjes,0.74,190-g
Groenteconserven,https://www.aldi.nl//content/aldi/netherlands/nl/web-consumer/producten/soepen-sauzen-smaakmakers-conserven/groenteconserven/jcr:content/par/tiles_1213632834/par/articletile3.html,Augurkensticks zoetzuur,1.19,360-g
