product_name,product_link,product_category,product_price,product_quantity
Optimel Drinkyoghurt aardbei kers 0% vet 1. 5L,,zuivel_eieren_boter,2.56,liter
Jumbo Aardbei Yoghurtdrink 1L,,zuivel_eieren_boter,1.19,liter
Jumbo Halfvolle Yoghurt met Vanillesmaak 1L,,zuivel_eieren_boter,1.62,liter
Jumbo Drinkyoghurt Banaan 0% Vet 1L,,zuivel_eieren_boter,1.29,liter
Campina Botergoud Ongezouten Grasboter  Beker/kuipje 225g,,zuivel_eieren_boter,3.91,kilo
Campina Dessert Zacht en Luchtig Vanille 1L,,zuivel_eieren_boter,2.27,liter
Den Eelder Boeren Karnemelk 1L,,zuivel_eieren_boter,1.7,liter
Jumbo Sojadrink Ongezoet 1L,,zuivel_eieren_boter,0.97,liter
Jumbo Kookzuivel 7% Vet 250ml,,zuivel_eieren_boter,0.89,liter
Jumbo Kookroom 20% Vet 250ml,,zuivel_eieren_boter,1.03,liter
Jumbo Respeggt Eieren Biologisch 6 Stuks,,zuivel_eieren_boter,3.39,stuk
Jumbo Smeerbaar met Roomboter 250g,,zuivel_eieren_boter,2.49,kilo
Chocomel Halfvol 1L,,zuivel_eieren_boter,2.24,liter
"Blue Band Koken, Bakken en Roerbakken 500ml",,zuivel_eieren_boter,2.64,liter
Optimel Magere yoghurt bosvruchten 0% vet 1L,,zuivel_eieren_boter,2.47,liter
Campina karnemelk 1L,,zuivel_eieren_boter,1.45,liter
Campina Magere yoghurt 1L,,zuivel_eieren_boter,1.51,liter
Jumbo Vlaatje Flip 200g,,zuivel_eieren_boter,1.39,kilo
Echte Boter Gezouten Roomboter 250g,,zuivel_eieren_boter,3.71,kilo
Boursin Cuisine 230g,,zuivel_eieren_boter,2.6,kilo
Optimel Magere Yoghurt Perzik Passievrucht 0% Vet 1L,,zuivel_eieren_boter,2.39,liter
Jumbo Witte Vrije Uitloopeieren M/L 6 Stuks,,zuivel_eieren_boter,1.69,stuk
Jumbo Vla Sinaasappel-Mandarijnsmaak 1L,,zuivel_eieren_boter,1.89,liter
Jumbo Yoghurt Griekse Stijl Vanillesmaak 1kg,,zuivel_eieren_boter,2.49,kilo
Almhof Volle Kwark Aardbei 500g,,zuivel_eieren_boter,2.96,kilo
"Chocomel vol 1,5L pak",,zuivel_eieren_boter,2.76,liter
Volle Yoghurt 1L,,zuivel_eieren_boter,1.25,liter
Fristi Rood Fruit Smaak 0% Vet 1L,,zuivel_eieren_boter,1.8,liter
"Chocomel Vol Voordeel 8 x 1, 5L",,zuivel_eieren_boter,22.08,liter
Optimel Magere Yoghurt Vanille 0% Vet 1L,,zuivel_eieren_boter,2.44,liter
Bonomel Drink Perzik 6 x 1kg,,zuivel_eieren_boter,7.14,liter
Optimel Drinkyoghurt Limoen 0% Vet 1L,,zuivel_eieren_boter,1.89,liter
Optimel Langlekker Drinkyoghurt Aardbei Framboos 0% Vet 1L,,zuivel_eieren_boter,2.06,liter
Optimel Langlekker Drinkyoghurt Aardbei Framboos 0% Vet 6 x 200ml,,zuivel_eieren_boter,3.49,liter
Jumbo Chocolademelk Light 1L,,zuivel_eieren_boter,1.07,liter
Campina vlaflip vanille 1L,,zuivel_eieren_boter,2.34,liter
Optimel Drinkyoghurt Sinaasappel Aardbei 0% Vet 1L,,zuivel_eieren_boter,1.99,liter
Jumbo Chocolademelk Vol 12 x 1L,,zuivel_eieren_boter,13.2,liter
Optimel Langlekker Drinkyoghurt perzik abrikoos 0% vet 1L,,zuivel_eieren_boter,2.19,liter
Jumbo Bakken & Braden 400ML,,zuivel_eieren_boter,2.14,liter
Optimel Drinkyoghurt Limited Edition Peachy Aardbei 0% Vet 1L,,zuivel_eieren_boter,2.15,liter
Friesche Vlag Goudband pak 455ml,,zuivel_eieren_boter,1.89,liter
Arla Skyr Naturel 0% Fat XL Pack 1kg,,zuivel_eieren_boter,3.51,kilo
Jumbo Perzik Yoghurtdrink 6 x 1L,,zuivel_eieren_boter,7.14,liter
Campina Langlekker Halfvolle Melk 1L,,zuivel_eieren_boter,1.85,liter
Jumbo Tiramisu 500g,,zuivel_eieren_boter,3.66,kilo
Becel Original Bakboter Vegan en 100% Plantaardig met Omega 3 Voordeelfles 750ml,,zuivel_eieren_boter,3.98,liter
Becel Romig Margarine 500g,,zuivel_eieren_boter,3.89,kilo
Powerful Eggs Nederlandse Witte Scharreleieren 6 Stuks,,zuivel_eieren_boter,1.59,stuk
Echte Boter Ongezouten Roomboter 250g,,zuivel_eieren_boter,3.62,kilo
Yakult Original 8-pack,,zuivel_eieren_boter,3.94,liter
Friesche Vlag Latte 1L,,zuivel_eieren_boter,1.95,liter
Jumbo Romige Blanke Vla 1L,,zuivel_eieren_boter,1.45,liter
Jumbo Lekkervrij van Lactose Houdbare Volle Melk 1L,,zuivel_eieren_boter,1.28,liter
Optimel Proteïne Drinkyoghurt Aardbei Banaan 0% Vet 1L,,zuivel_eieren_boter,2.55,liter
Jumbo Biologisch Volle Yoghurt 1L,,zuivel_eieren_boter,1.58,liter
Jumbo Verse Ongeklopte Slagroom 250ML,,zuivel_eieren_boter,1.42,liter
Blije Kip Eieren Vrije Uitloop Kanjers 6 Stuks,,zuivel_eieren_boter,2.93,stuk
Melkunie Breaker Banaan Yoghurt 6 x 200g,,zuivel_eieren_boter,8.52,kilo
Jumbo Karnemelk met Beter Leven Keurmerk 500ml,,zuivel_eieren_boter,0.75,liter
Optimel Yoghurt Limited Edition Framboos Granaatappel 0% Vet 1L,,zuivel_eieren_boter,2.52,liter
Jumbo Yoghurt met Vanillesmaak 200g,,zuivel_eieren_boter,1.39,kilo
Campina Langlekker halfvolle melk 12 x  1L,,zuivel_eieren_boter,19.72,liter
Jumbo Drinkyoghurt Aardbei 0% Vet 1L,,zuivel_eieren_boter,1.28,liter
Friesche Vlag Completa Koffiecreamer Navulverpakking 340g,,zuivel_eieren_boter,2.73,kilo
Almhof Volle Kwark Spaanse Sinaasappel 500g,,zuivel_eieren_boter,2.8,kilo
Campina Echte Slagroom 250 g Spuitbus,,zuivel_eieren_boter,1.89,kilo
Jumbo Magere Kwark met Yoghurt Aardbei Framboos 0% Vet 500g,,zuivel_eieren_boter,1.69,kilo
Melkunie Breaker Originals Strawberry Yoghurt 200g,,zuivel_eieren_boter,1.42,kilo
Jumbo Verse Zure Room 125g,,zuivel_eieren_boter,1.15,kilo
Campina Langlekker halfvolle melk multipack 6 x 200ml,,zuivel_eieren_boter,3.51,liter
Jumbo Volle Melk 500ml,,zuivel_eieren_boter,0.99,liter
Jumbo Sojadrink Ongezoet 8 x 1L,,zuivel_eieren_boter,7.04,liter
Melkunie Appel Kaneel Vla 1L,,zuivel_eieren_boter,2.39,liter
Almhof Volle Kwark Vanille 500g,,zuivel_eieren_boter,2.8,kilo
Danio Romige Kwark Stracciatella 450g,,zuivel_eieren_boter,2.56,kilo
Vifit Goedemorgen! Zuiveldrink Aardbei/Kiwi/Banaan 1L,,zuivel_eieren_boter,2.66,liter
Croma Bakken en Braden 450ml,,zuivel_eieren_boter,3.13,liter
Chocomel Vol 6 x 200ml,,zuivel_eieren_boter,3.58,liter
Jumbo Drinkyoghurt Limoen 0% Vet 1L,,zuivel_eieren_boter,1.26,liter
Jumbo Halfvolle Koffiemelk Cups 10 Stuks,,zuivel_eieren_boter,0.43,liter
Jumbo Scharreleieren M/L 6 Stuks,,zuivel_eieren_boter,2.49,stuk
Friesche Vlag Halvamel 929ml,,zuivel_eieren_boter,2.93,liter
Jumbo Sojadrink Naturel 1L,,zuivel_eieren_boter,0.87,liter
Jumbo Yoghurt Griekse Stijl Aardbei 4 x 150g,,zuivel_eieren_boter,2.09,kilo
Becel ProActiv Original Zuivel Yoghurtdrank 8 x 75g,,zuivel_eieren_boter,5.12,liter
Jumbo Romige Kwark Banaan 450g,,zuivel_eieren_boter,1.7,kilo
Jumbo Biologisch Volle Melk 1L,,zuivel_eieren_boter,1.36,liter
Optimel Drinkyoghurt Framboos 6 x 1000ml,,zuivel_eieren_boter,11.34,liter
Lurpak Smeerbaar Ongezouten Roomboter met Koolzaadolie 250g,,zuivel_eieren_boter,3.38,kilo
Campina Dessert Zacht en Luchtig Banaan 1L,,zuivel_eieren_boter,2.23,liter
Jumbo Halfvolle Chocolademelk 6 x 200ml,,zuivel_eieren_boter,2.19,liter
Optimel Kwark Vanille 0% Vet,,zuivel_eieren_boter,2.37,kilo
den Eelder Boeren Vanille Yoghurt 1L,,zuivel_eieren_boter,2.23,liter
Debic  Kookroom Soepen & Sauzen  1L,,zuivel_eieren_boter,3.99,liter
"Chocomel Halfvol Voordeelpak 1, 5L",,zuivel_eieren_boter,2.84,liter
Melkunie Breaker Originals Banana Yoghurt 200g,,zuivel_eieren_boter,1.42,kilo
Becel Light 250g,,zuivel_eieren_boter,2.03,kilo
Jumbo Yoghurt Griekse Stijl Honing 4 x 150g,,zuivel_eieren_boter,2.26,kilo
Jumbo Biologisch Eieren 6 Stuks,,zuivel_eieren_boter,2.69,stuk
Jumbo Bewust 500g,,zuivel_eieren_boter,1.7,kilo
Jumbo Gezouten Roomboter 250g,,zuivel_eieren_boter,2.93,kilo
Activia Yoghurt Pruim 4 x 125g,,zuivel_eieren_boter,2.76,kilo
Campina magere kwark naturel 1000g,,zuivel_eieren_boter,3.32,kilo
Activia Yoghurt Aardbei 4 x 125g,,zuivel_eieren_boter,2.86,kilo
"Mennel Fromage Frais Battu 3,2% Vet 1kg",,zuivel_eieren_boter,2.49,kilo
Jumbo Kakel Verse Vrije Uitloop Eieren M/L 6 Stuks,,zuivel_eieren_boter,2.55,stuk
Danio Romige Kwark Perzik 450g,,zuivel_eieren_boter,2.56,kilo
Croma Bak & Braad Wikkel 500g,,zuivel_eieren_boter,3.67,kilo
Echte Boter Ongezouten Roomboter 10 x 10g,,zuivel_eieren_boter,1.8,kilo
Campina volle kwark naturel 1000g,,zuivel_eieren_boter,3.87,kilo
Heks'nkaas Vegan Origineel 200g,,zuivel_eieren_boter,3.42,kilo
Campina vlaflip framboos 1L,,zuivel_eieren_boter,2.39,liter
Jumbo Plantaardige Plakken 200g,,zuivel_eieren_boter,1.65,kilo
Dodoni Authentieke Griekse Yoghurt 10% Vet 500g,,zuivel_eieren_boter,2.79,kilo
Optimel Magere Kwark met Magere Yoghurt Stracciatella Smaak 0% Vet,,zuivel_eieren_boter,2.37,kilo
Jumbo Lekker Vrij van Lactose Magere Kwark 500g,,zuivel_eieren_boter,1.7,kilo
Jumbo Tiramisu - bevat alcohol 80g,,zuivel_eieren_boter,1.19,kilo
Alpro Mild & Creamy Zonder Suikers Variatie Op Yoghurt 755g,,zuivel_eieren_boter,2.93,kilo
Melkunie Rum Rozijnen Vla 1L,,zuivel_eieren_boter,2.34,liter
Campina Halfvolle vanille yoghurt  1L,,zuivel_eieren_boter,1.7,liter
Campina Langlekker Volle Melk 1L,,zuivel_eieren_boter,1.95,liter
Becel plantaardig alternatief voor roomboter 400g,,zuivel_eieren_boter,4.65,kilo
ProActiv Original Margarine 250g,,zuivel_eieren_boter,3.32,kilo
Jumbo Biologisch Houdbare Halfvolle Melk 1L,,zuivel_eieren_boter,1.23,liter
Fristi Rood Fruit Smaak 0% Suiker Toegevoegd 1L,,zuivel_eieren_boter,1.95,liter
Activia Yoghurt Muesli 4 x 125g,,zuivel_eieren_boter,2.76,kilo
Zeeuws Meisje Plantaardig Margarine 250g,,zuivel_eieren_boter,1.51,kilo
Douwe Egberts Ice Caramel Latte IJskoffie 230ml,,zuivel_eieren_boter,1.56,liter
Mona Vanillesmaak Pudding met Aardbeiensaus,,zuivel_eieren_boter,2.4,liter
Jumbo Houdbare Ongeklopte Slagroom 200ML,,zuivel_eieren_boter,0.99,liter
Jumbo Ice Coffee Cappuccino 1L,,zuivel_eieren_boter,1.61,liter
Jumbo Biologisch Karnemelk 1L,,zuivel_eieren_boter,1.26,liter
Jumbo Halfvolle Melk Biologisch 12 x 1L,,zuivel_eieren_boter,14.76,liter
Bona Margarine 500 g 8x,,zuivel_eieren_boter,3.03,kilo
Alpro Sojadrink Houdbaar 1L,,zuivel_eieren_boter,1.93,liter
Fristi Rood Fruit Blik 24 x 250ml,,zuivel_eieren_boter,31.68,liter
Jumbo Halfvolle Koffiemelk 186ml,,zuivel_eieren_boter,0.92,liter
Jumbo Romige Kwark Perzik 450g,,zuivel_eieren_boter,1.89,kilo
Chocomel 0% Suiker Toegevoegd 200ml,,zuivel_eieren_boter,3.56,liter
Yakult Balance 15-pack,,zuivel_eieren_boter,7.59,liter
Jumbo Perzik Yoghurtdrink 1L,,zuivel_eieren_boter,1.19,liter
"Campina Langlekker halfvolle melk 1, 5L",,zuivel_eieren_boter,2.65,liter
Jumbo Lemoncello Toetje met Citroensaus - bevat alcohol 75g,,zuivel_eieren_boter,1.39,kilo
Arla Biologisch Halfvolle Melk 1L,,zuivel_eieren_boter,1.7,liter
Becel Original 250g,,zuivel_eieren_boter,2.08,kilo
"Cessibon Kaffee Gold 20 x 7, 3ml",,zuivel_eieren_boter,0.5,liter
Dodoni Authentieke Griekse Yoghurt 10% Vet 170g,,zuivel_eieren_boter,1.39,kilo
Lurpak Smeerbaar Gezouten Roomboter met Koolzaadolie 500g,,zuivel_eieren_boter,6.26,kilo
"Campina yoghurt mager 1, 5L",,zuivel_eieren_boter,2.24,liter
Douwe Egberts Ice Cappuccino Ijskoffie 230ml,,zuivel_eieren_boter,1.42,liter
Campina chocolade vla 1L,,zuivel_eieren_boter,1.89,liter
Optimel Proteïne Drinkyoghurt Perzik Peer 0% Vet 1L,,zuivel_eieren_boter,2.54,liter
Fristi Rood Fruit 6 x 200ml,,zuivel_eieren_boter,3.68,liter
Melkunie Breaker Vanille Yoghurt 6 x 200g,,zuivel_eieren_boter,8.52,kilo
Jumbo Bakken & Braden Olijf 400ML,,zuivel_eieren_boter,2.14,liter
Campina Botergoud Ongezouten Roomboter Wikkel 250g,,zuivel_eieren_boter,3.81,kilo
Verse Ongeklopte Slagroom 250ML,,zuivel_eieren_boter,1.35,liter
Optimel Proteïne Yoghurt Perzik Passievrucht 0% Vet,,zuivel_eieren_boter,2.44,kilo
Jumbo Kwark Toetje 6 x 100g,,zuivel_eieren_boter,2.25,kilo
Campina Volle melk 1L,,zuivel_eieren_boter,1.79,liter
Campina magere kwark met een vleugje vanille 500g,,zuivel_eieren_boter,1.93,kilo
Debic Verse Slagroom 35% 1L,,zuivel_eieren_boter,4.99,liter
Alpro Dessert Chocolade Smaak Houdbaar 525g,,zuivel_eieren_boter,1.89,kilo
Blue Band Roombeter Wikkel 250g,,zuivel_eieren_boter,2.37,kilo
Jumbo Creamer voor Koffie 350g,,zuivel_eieren_boter,1.45,kilo
Jumbo Skyr IJslandse Stijl Naturel 500g,,zuivel_eieren_boter,1.55,kilo
"Arla Biologische Volle Melk 1, 5L",,zuivel_eieren_boter,2.51,liter
den Eelder Boeren Volle Yoghurt 1L,,zuivel_eieren_boter,1.95,liter
Melkunie Havermoutpap 479ml,,zuivel_eieren_boter,1.36,kilo
Blue Band Roombeter Smeerbaar 400g,,zuivel_eieren_boter,3.98,kilo
Melkunie Stroopwafel Vla 1L,,zuivel_eieren_boter,2.45,liter
Campina Dessert Zacht en Luchtig Chocolade 1L,,zuivel_eieren_boter,2.39,liter
Campina Fruitmelk banaan 1L,,zuivel_eieren_boter,1.89,liter
Vifit Goedemorgen! Drinkontbijt Aardbei/Kiwi/Banaan 6 x 400ml,,zuivel_eieren_boter,9.12,liter
Melkunie Breaker Specials Stracciatella Yoghurt 200g,,zuivel_eieren_boter,1.51,kilo
Campina Botergoud Ongezouten Roomboter Wikkel 400g,,zuivel_eieren_boter,5.83,kilo
Arla Biologisch Volle Melk 1L,,zuivel_eieren_boter,1.85,liter
Campina magere kwark naturel 500g,,zuivel_eieren_boter,1.8,kilo
"Campina Langlekker Halfvolle Melk 8 x 1, 5L",,zuivel_eieren_boter,19.72,liter
Jumbo Oats Naturel Haverdrink 1L,,zuivel_eieren_boter,1.75,liter
Almhof Roomyoghurt Perzik Maracuja 500g,,zuivel_eieren_boter,2.27,kilo
Arla Biologisch Kefir Naturel 1L,,zuivel_eieren_boter,2.09,liter
Jumbo Yoghurt Griekse Stijl Naturel 10% Vet 150g,,zuivel_eieren_boter,0.65,kilo
Campina Halfvolle Melk 500ML,,zuivel_eieren_boter,0.99,liter
Arla Skyr Naturel 0% Fat 450g,,zuivel_eieren_boter,1.89,kilo
Roomboter Gezouten 250g,,zuivel_eieren_boter,2.15,kilo
Zuivelhoeve Boer'n yoghurt® Vanille & Muesli 170g,,zuivel_eieren_boter,1.7,kilo
"Campina Langlekker volle melk 1, 5L",,zuivel_eieren_boter,2.69,liter
Becel ProActiv Margarine Light 500g,,zuivel_eieren_boter,5.98,kilo
Alpro Plantaardige Variatie Op Yoghurt Perzik 500g,,zuivel_eieren_boter,2.64,kilo
Becel Vlees & Jus 250g,,zuivel_eieren_boter,2.08,kilo
Optimel Magere Kwark Sinaasappel Abrikoos 0% Vet,,zuivel_eieren_boter,2.39,kilo
Jumbo Volle Yoghurt Stracciatella 1KG,,zuivel_eieren_boter,1.87,kilo
Jumbo Plantaardig Soya Ongezoet 500g,,zuivel_eieren_boter,1.25,kilo
Jumbo Volle Yoghurt Aardbei 1KG,,zuivel_eieren_boter,1.87,kilo
Alpro Sojadrink Rode Vruchten Houdbaar 1L,,zuivel_eieren_boter,2.46,liter
Almhof Roomyoghurt Aardbei 500g,,zuivel_eieren_boter,2.27,kilo
Optimel Proteïne Yoghurt Bosbes Vanillesmaak 0% Vet,,zuivel_eieren_boter,2.44,kilo
Jumbo Romige Kwark Vanille 450g,,zuivel_eieren_boter,1.89,kilo
"Arla Lactofree Halfvolle Melk Lactosevrij 1, 5L",,zuivel_eieren_boter,2.67,liter
Alpro Mild & Creamy Vanille Plantaardige Variatie Op Yoghurt 750g,,zuivel_eieren_boter,2.84,kilo
Jumbo Creamer Sticks 50 Stuks,,zuivel_eieren_boter,1.9,kilo
Jumbo Cappuccino Mousse met Biscuit 75 g - Bevat Alcohol,,zuivel_eieren_boter,1.49,kilo
Becel Vloeibare Bakboter voor Vlees en Jus Fles 450ml,,zuivel_eieren_boter,3.79,liter
Douwe Egberts Ice Macchiato IJskoffie 230ml,,zuivel_eieren_boter,1.56,liter
Almhof Volle Kwark Citroen 500g,,zuivel_eieren_boter,2.84,kilo
Jumbo Biologisch Houdbare Volle Melk 1L,,zuivel_eieren_boter,1.32,liter
Alpro Amandeldrink Geroosterd Zonder Suikers Houdbaar 1L,,zuivel_eieren_boter,3,liter
Jumbo Magere Kwark met Yoghurt Appel Kaneel 0% Vet 500g,,zuivel_eieren_boter,1.99,kilo
Jumbo Griekse Yoghurt Biologisch 10% Vet 1kg,,zuivel_eieren_boter,2.84,kilo
Jumbo Biologische Volle Biogarde Roer 500g,,zuivel_eieren_boter,1.45,kilo
Campina volle kwark naturel 500g,,zuivel_eieren_boter,2.04,kilo
Arla Skyr Vanille 0% Fat 450g,,zuivel_eieren_boter,1.99,kilo
Jumbo Gecondenseerde Melk 397g,,zuivel_eieren_boter,2.19,kilo
Starbucks Chilled Coffee Cappuccino ijskoffie 750ml,,zuivel_eieren_boter,3.91,liter
Melkunie Griesmeelpap 468ml,,zuivel_eieren_boter,1.36,kilo
Blije Kip Eieren Vrije Uitloop 6 Stuks,,zuivel_eieren_boter,2.73,stuk
Douwe Egberts Ijskoffie Ice Cappuccino 250ml,,zuivel_eieren_boter,1.39,liter
Friesche Vlag Goudband pak 929ml,,zuivel_eieren_boter,3.82,liter
Melkunie Boeren Karnemelk 1L,,zuivel_eieren_boter,1.79,liter
Mona Toetje van de Maand: Chocotoetje met Chocoladesaus,,zuivel_eieren_boter,2.54,liter
Bonomel Drink Framboos 6 x 1kg,,zuivel_eieren_boter,7.14,liter
Alpro Barista Haver Houdbaar 1L,,zuivel_eieren_boter,2.32,liter
Alpro Plantaardige Variatie Op Yoghurt Aardbei 500g,,zuivel_eieren_boter,2.64,kilo
Alpro Plantaardige Variatie Op Yoghurt Bosbes 500g,,zuivel_eieren_boter,2.64,kilo
Jumbo Skyr IJslandse Stijl Naturel 1kg,,zuivel_eieren_boter,2.85,A
Arla Lactofree Halfvolle Melk 1L,,zuivel_eieren_boter,1.8,liter
Jumbo Houdbare Halfvolle Melk 6 x 200ML,,zuivel_eieren_boter,1.39,liter
Jumbo Verse Crème Fraîche 125g,,zuivel_eieren_boter,1.38,kilo
Friesche Vlag Latte 500ml,,zuivel_eieren_boter,1.42,liter
Campina Botergoud Gezouten roomboter Wikkel 250g,,zuivel_eieren_boter,3.91,kilo
Dodoni Authentieke Griekse Yoghurt 0% Vet 500g,,zuivel_eieren_boter,2.59,kilo
Danio Romige Kwark Bosbes 450g,,zuivel_eieren_boter,2.56,kilo
Jumbo Plantaardige Variatie op Yoghurt Kokos 400g,,zuivel_eieren_boter,1.99,liter
Melkunie Rijste Pap 1L,,zuivel_eieren_boter,2.15,liter
Optimel Magere Kwark met Magere Yoghurt Bosbes 0% Vet,,zuivel_eieren_boter,2.42,kilo
Becel Omega 3+ 500g,,zuivel_eieren_boter,3.98,kilo
Jumbo Bakken & Braden 250g,,zuivel_eieren_boter,0.89,kilo
Two Cows Instant Full Cream Milk Powder 400g,,zuivel_eieren_boter,6.07,kilo
Mona Frambozen,,zuivel_eieren_boter,2.47,liter
Jumbo Knijpkwark Aardbei/Framboos 4 x 90g,,zuivel_eieren_boter,1.73,kilo
Zuivelhoeve Boer'n yoghurt® Aardbei & Muesli 170g,,zuivel_eieren_boter,1.7,kilo
Arla Skyr Aardbei 0% Fat 450g,,zuivel_eieren_boter,2.03,kilo
Arla Lactofree Halfvolle Yoghurt 1L,,zuivel_eieren_boter,2.18,liter
Jumbo Naturel Rijstdrink 1L,,zuivel_eieren_boter,1.6,liter
Almhof Roomyoghurt Spaanse Sinaasappel 500g,,zuivel_eieren_boter,2.18,kilo
The Flower Farm Smeren zonder Palmolie 225g,,zuivel_eieren_boter,1.93,kilo
Jumbo Framboos Yoghurtdrink 1L,,zuivel_eieren_boter,1.13,liter
Alpro Sojadrink Houdbaar 3 x 250ml,,zuivel_eieren_boter,2.49,liter
Jumbo Magere Yoghurt 500ML,,zuivel_eieren_boter,0.85,liter
Arla Biologisch Vanille Yoghurt Halfvol 1L,,zuivel_eieren_boter,2.18,liter
Friesche Vlag Balance pak 466ml,,zuivel_eieren_boter,1.91,liter
Melkunie Breaker Originals Vanilla Yoghurt 200g,,zuivel_eieren_boter,1.42,kilo
Danio Romige Kwark Aardbei 450g,,zuivel_eieren_boter,2.61,kilo
Friesche Vlag Halvamel cups 10 x 7ml,,zuivel_eieren_boter,0.67,liter
Campina Dubbelvla chocolade-vanille 1L,,zuivel_eieren_boter,2.22,liter
"Fristi Rood Fruit Smaak 0% Suiker Toegevoegd 6 x 0, 2L",,zuivel_eieren_boter,3.81,liter
Yakult Balance 8-pack,,zuivel_eieren_boter,4.27,liter
Optimel Magere Kwark met Magere Yoghurt Appel Kaneel 0% Vet,,zuivel_eieren_boter,2.47,kilo
Starbucks Chilled Coffee Cappuccino ijskoffie 220ml,,zuivel_eieren_boter,1.25,liter
den Eelder Boeren Vanille Vla 1L,,zuivel_eieren_boter,2.23,liter
Alpro Sojadrink Banaan Houdbaar 1L,,zuivel_eieren_boter,2.46,liter
Lurpak Smeerbaar Gezouten Roomboter met Koolzaadolie 250g,,zuivel_eieren_boter,3.42,kilo
Arla Biologisch Karnemelk 1L,,zuivel_eieren_boter,1.51,liter
"Kinder Choco Fresh 5 Stuks 102, 5g",,zuivel_eieren_boter,2.99,kilo
Arla Lactofree Volle Melk 1L,,zuivel_eieren_boter,1.93,liter
Jumbo Franse Kwark Halfvol 500g,,zuivel_eieren_boter,1.42,kilo
Campina vlaflip chocolade-vanille 1L,,zuivel_eieren_boter,2.39,liter
Ehrmann Grand Dessert Chocolate 190g,,zuivel_eieren_boter,0.94,kilo
Jumbo Aardbei Yoghurtdrink 6 x 200ml,,zuivel_eieren_boter,1.99,liter
"Campina Volle yoghurt 1, 5L",,zuivel_eieren_boter,2.49,liter
Campina magere kwark met een vleugje mango 500g,,zuivel_eieren_boter,1.99,kilo
Oatly The Original Haver Barista Edition 500ml,,zuivel_eieren_boter,1.99,liter
Chocomel Halfvol 6 x 200ml,,zuivel_eieren_boter,3.56,liter
Becel Vlees & Jus Voordeelfles 750ml,,zuivel_eieren_boter,4.11,liter
Jumbo Plantaardige Haver Drink 1L,,zuivel_eieren_boter,1.62,liter
Jumbo Kant & Klare Slagroom 260g,,zuivel_eieren_boter,1.99,liter
Mona Dame Blanche pudding met chocoladesaus 450ml,,zuivel_eieren_boter,2.47,liter
Vifit Goedemorgen! Drinkzuivel Aardbei/Sinaasappel 400ml,,zuivel_eieren_boter,1.49,liter
Mona Mini Griesmeel pudding met rode bessensaus 2 x 135ml,,zuivel_eieren_boter,1.89,liter
"Danoontje Kinder Fruitkwark Toetjes Banaan, Aardbei & Abrikoos 6 x 50g",,zuivel_eieren_boter,1.5,kilo
Melkunie Breaker Originals Peach Yoghurt 200g,,zuivel_eieren_boter,1.42,kilo
Alpro Barista Kokosnoot Houdbaar 750ml,,zuivel_eieren_boter,2.64,liter
Becel voor in de Koffie Romig Voordeelfles 486ml,,zuivel_eieren_boter,2.44,liter
Optimel Drinkyoghurt Framboos 0% Vet 500ml,,zuivel_eieren_boter,1.46,liter
"Arla Biologisch Halfvolle Melk 1, 5L",,zuivel_eieren_boter,2.27,liter
Douwe Egberts Ijskoffie Ice Mocha Latte 250ml,,zuivel_eieren_boter,1.39,liter
Ehrmann Grand Dessert Vanilla 190g,,zuivel_eieren_boter,0.94,kilo
Alpro Sojadrink Rode Vruchten Houdbaar 4 x 1L,,zuivel_eieren_boter,9.84,liter
Öing Magere Kwark 500g,,zuivel_eieren_boter,1.04,kilo
Arla Lactofree Crème Fraîche 200g,,zuivel_eieren_boter,2.39,liter
Almhof Choco met slagroom Original 180g,,zuivel_eieren_boter,1.32,kilo
Jumbo Margarine 250g,,zuivel_eieren_boter,0.75,kilo
Jumbo IJskoffie Cappuccino 250ML,,zuivel_eieren_boter,0.9,liter
Jumbo Vanille & Chocolade Smaak Mousse 80g,,zuivel_eieren_boter,1.19,kilo
Campina magere kwark met een vleugje aardbei 500g,,zuivel_eieren_boter,1.99,kilo
Mona mini Vanillesmaak pudding met aardbeiensaus 2 x 135ml,,zuivel_eieren_boter,1.95,liter
Jumbo Biologische Magere Kwark 500g,,zuivel_eieren_boter,1.42,kilo
Jumbo Houdbare Magere Melk 1L,,zuivel_eieren_boter,0.94,liter
Danio Luchtige Kwark Vanille Aardbei 2 x 125g,,zuivel_eieren_boter,1.7,kilo
Gouda's Glorie Volle Pond 500g,,zuivel_eieren_boter,2.18,kilo
Almhof Choco met slagroom Wit-Vanille 180g,,zuivel_eieren_boter,1.33,kilo
Oatly The Original Haver Bio 6 x 1L,,zuivel_eieren_boter,15.9,liter
Campina Room Slagroom Echte 6 x 250g,,zuivel_eieren_boter,11.34,kilo
Alpro Plantaardige Variatie op Kwark Mango 400g,,zuivel_eieren_boter,2.75,kilo
Arla Biologisch Halfvolle Yoghurt 1L,,zuivel_eieren_boter,1.95,liter
Jumbo Vanille Smaak Mousse & Cookie 65g,,zuivel_eieren_boter,1.29,kilo
Alpro Amandeldrink Ongeroosterd Zonder Suikers Houdbaar 1L,,zuivel_eieren_boter,3.19,liter
Alpro Mild & Creamy Naturel Plantaardige Variatie Op Yoghurt 755g,,zuivel_eieren_boter,2.93,kilo
Jumbo Skyr IJslandse Stijl Vanille 500g,,zuivel_eieren_boter,1.69,kilo
Danio Romige Kwark Kers 450g,,zuivel_eieren_boter,2.56,kilo
