,product_id,product_name,product_category,product_link,product_price,product_quantity,store_name
2687,albert_heijn_1776,"Vanka-Kawat Satestokjes 17,5 cm","Koken, tafelen, vrije tijd",https://www.ah.nl/producten/product/wi133524/vanka-kawat-satestokjes-17-5-cm,0.45,100 stuks,albert_heijn
2688,albert_heijn_1777,Pokon Compact potgrond,"Koken, tafelen, vrije tijd",https://www.ah.nl/producten/product/wi494812/pokon-compact-potgrond,4.49,10 l,albert_heijn
2689,albert_heijn_1778,AH Bord rond wit bagasse 260mm,"Koken, tafelen, vrije tijd",https://www.ah.nl/producten/product/wi556853/ah-bord-rond-wit-bagasse-260mm,2.49,12 stuks,albert_heijn
2690,albert_heijn_1779,AH Anti-allergie handschoenen M,"Koken, tafelen, vrije tijd",https://www.ah.nl/producten/product/wi126886/ah-anti-allergie-handschoenen-m,1.99,per paar,albert_heijn
2691,albert_heijn_1780,Varta Longlife power 9V alkaline batterijen,"Koken, tafelen, vrije tijd",https://www.ah.nl/producten/product/wi114146/varta-longlife-power-9v-alkaline-batterijen,5.89,per stuk,albert_heijn
2692,albert_heijn_1781,AH Boodschappentas,"Koken, tafelen, vrije tijd",https://www.ah.nl/producten/product/wi129602/ah-boodschappentas,1.79,per stuk,albert_heijn
2768,albert_heijn_1782,AH Sperziebonen,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi4102/ah-sperziebonen,2.09,500 g,albert_heijn
2769,albert_heijn_1783,AH Roma tomaten,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi67874/ah-roma-tomaten,2.19,750 g,albert_heijn
2770,albert_heijn_1784,AH Blauwe bessen,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi143235/ah-blauwe-bessen,2.99,150 g,albert_heijn
2771,albert_heijn_1785,AH Romaatjes,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi107685/ah-romaatjes,2.19,250 g,albert_heijn
2772,albert_heijn_1786,AH Mini krieltjes,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi198690/ah-mini-krieltjes,1.25,600 g,albert_heijn
2773,albert_heijn_1787,AH Bleekselderij,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi4178/ah-bleekselderij,1.65,per stuk,albert_heijn
2774,albert_heijn_1788,AH Roerbakgroente Italiaans,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi41080/ah-roerbakgroente-italiaans,2.09,400 g,albert_heijn
2775,albert_heijn_1789,AH Mini krieltjes,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi476241/ah-mini-krieltjes,0.99,450 g,albert_heijn
2776,albert_heijn_1790,AH Biologisch Tomatenblokjes,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi395307/ah-biologisch-tomatenblokjes,0.75,400 g,albert_heijn
2777,albert_heijn_1791,AH Mango,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi544086/ah-mango,2.35,120 g,albert_heijn
2778,albert_heijn_1792,AH Rucola slamelange,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi62661/ah-rucola-slamelange,1.39,75 g,albert_heijn
2779,albert_heijn_1793,AH Aardappelschijfjes,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi155600/ah-aardappelschijfjes,1.29,600 g,albert_heijn
2780,albert_heijn_1794,AH Rode uien,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi490280/ah-rode-uien,1.25,3 stuks,albert_heijn
2781,albert_heijn_1795,AH Sperziebonen kleinverpakking,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi230848/ah-sperziebonen-kleinverpakking,1.99,200 g,albert_heijn
2782,albert_heijn_1796,AH Snoepgroente tomatenmix,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi520805/ah-snoepgroente-tomatenmix,2.19,250 g,albert_heijn
2783,albert_heijn_1797,Hak Appelmoes extra kwaliteit,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi189671/hak-appelmoes-extra-kwaliteit,1.85,355 g,albert_heijn
2784,albert_heijn_1798,AH Biologisch Zoete puntpaprika,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi425999/ah-biologisch-zoete-puntpaprika,2.49,2 stuks,albert_heijn
2785,albert_heijn_1799,AH Biologisch Rode bieten gekookt,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi218641/ah-biologisch-rode-bieten-gekookt,0.99,500 g,albert_heijn
2786,albert_heijn_1800,AH Biologisch Winterpeen,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi561136/ah-biologisch-winterpeen,1.45,750 g,albert_heijn
2787,albert_heijn_1801,AH Macaroni spaghetti groente,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi494448/ah-macaroni-spaghetti-groente,1.79,450 g,albert_heijn
2788,albert_heijn_1802,AH Witte champignons,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi67842/ah-witte-champignons,1.95,400 g,albert_heijn
2789,albert_heijn_1803,AH Kastanjechampignons,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi41203/ah-kastanjechampignons,1.59,250 g,albert_heijn
2790,albert_heijn_1804,AH Rode peper,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi387770/ah-rode-peper,0.45,per stuk,albert_heijn
2791,albert_heijn_1805,AH Rode uien,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi439146/ah-rode-uien,1.35,1 kg,albert_heijn
2792,albert_heijn_1806,AH Winterpeen,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi4076/ah-winterpeen,0.99,1 kg,albert_heijn
2793,albert_heijn_1807,AH Appels,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi128780/ah-appels,4.79,"2,5 kg",albert_heijn
2794,albert_heijn_1808,AH Biologisch Appels,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi209178/ah-biologisch-appels,3.69,1 kg,albert_heijn
2795,albert_heijn_1809,AH Broccoliroosjes,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi226367/ah-broccoliroosjes,1.49,450 g,albert_heijn
2796,albert_heijn_1810,AH Nasi groente,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi494452/ah-nasi-groente,1.79,450 g,albert_heijn
2797,albert_heijn_1811,AH Snoepgroente worteltjes,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi435427/ah-snoepgroente-worteltjes,2.99,650 g,albert_heijn
2798,albert_heijn_1812,AH Aardappel kruimig,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi482757/ah-aardappel-kruimig,1.45,800 g,albert_heijn
2799,albert_heijn_1813,AH Appelmoes,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi492393/ah-appelmoes,0.85,710 g,albert_heijn
2800,albert_heijn_1814,AH Groene kiwi,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi129242/ah-groene-kiwi,5.29,1 kg,albert_heijn
2801,albert_heijn_1815,AH Biologisch Baby romaine,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi449311/ah-biologisch-baby-romaine,2.29,2 stuks,albert_heijn
2802,albert_heijn_1816,AH Snijbonen,"Aardappel, groente, fruit",https://www.ah.nl/producten/product/wi127259/ah-snijbonen,2.29,400 g,albert_heijn
2877,albert_heijn_1817,AH Fusilli salsa rossa verspakket,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi525431/ah-fusilli-salsa-rossa-verspakket,5.89,4 personen,albert_heijn
2878,albert_heijn_1818,AH Lasagne bolognese,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi386311/ah-lasagne-bolognese,2.49,400 g,albert_heijn
2879,albert_heijn_1819,AH Gesneden verspakket poke bowl,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi495903/ah-gesneden-verspakket-poke-bowl,6.89,2-3 personen,albert_heijn
2880,albert_heijn_1820,AH Pizzabodem houtoven,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi487349/ah-pizzabodem-houtoven,3.19,500 g,albert_heijn
2881,albert_heijn_1821,AH Marokkaanse couscous verspakket,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi221577/ah-marokkaanse-couscous-verspakket,5.89,4 personen,albert_heijn
2882,albert_heijn_1822,Wagner Piccolinis mini pizza tomaat mozzarella,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi167318/wagner-piccolinis-mini-pizza-tomaat-mozzarella,3.49,270 g,albert_heijn
2883,albert_heijn_1823,AH Japanse teriyaki verspakket,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi498545/ah-japanse-teriyaki-verspakket,5.89,4 personen,albert_heijn
2884,albert_heijn_1824,AH Salade erbij tomaat komkommer,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi224709/ah-salade-erbij-tomaat-komkommer,3.69,340 g,albert_heijn
2885,albert_heijn_1825,AH Biologisch Italiaanse groentesoep verspakket,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi575086/ah-biologisch-italiaanse-groentesoep-verspakket,5.39,6 personen,albert_heijn
2886,albert_heijn_1826,Koopmans Pannenkoeken speculoos,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi561869/koopmans-pannenkoeken-speculoos,1.99,320 g,albert_heijn
2887,albert_heijn_1827,AH Mix voor Pannenkoeken compleet,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi164736/ah-mix-voor-pannenkoeken-compleet,1.19,400 g,albert_heijn
2888,albert_heijn_1828,AH Aardappel salade,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi893/ah-aardappel-salade,1.99,600 g,albert_heijn
2889,albert_heijn_1829,AH Lasagne bolognese,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi386312/ah-lasagne-bolognese,4.99,1 kg,albert_heijn
2890,albert_heijn_1830,Dr. Oetker Mini pizza salame,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi561533/dr-oetker-mini-pizza-salame,3.99,300 g,albert_heijn
2891,albert_heijn_1831,AH Pappardelle all' uovo,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi136425/ah-pappardelle-all-uovo,2.29,250 g,albert_heijn
2892,albert_heijn_1832,AH Saucijzenbroodjes,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi199770/ah-saucijzenbroodjes,1.69,4 stuks,albert_heijn
2893,albert_heijn_1833,AH Focaccia basilicum tomaat,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi524338/ah-focaccia-basilicum-tomaat,2.59,2 stuks,albert_heijn
2894,albert_heijn_1834,AH Pie scharrelkip ragout,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi557059/ah-pie-scharrelkip-ragout,3.79,250 g,albert_heijn
2895,albert_heijn_1835,Iglo Roerbaksensatie pasta kipfilet boursin,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi187167/iglo-roerbaksensatie-pasta-kipfilet-boursin,6.49,450 g,albert_heijn
2896,albert_heijn_1836,Bonduelle Lunchbowl quinoa,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi509277/bonduelle-lunchbowl-quinoa,3.39,250 g,albert_heijn
2897,albert_heijn_1837,AH Portugese kip piri piri verspakket,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi520798/ah-portugese-kip-piri-piri-verspakket,5.89,4 personen,albert_heijn
2898,albert_heijn_1838,Bonduelle Lunchbowl spelt,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi509279/bonduelle-lunchbowl-spelt,3.39,250 g,albert_heijn
2899,albert_heijn_1839,Dr. Oetker Ristorante pizza bolognese,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi514007/dr-oetker-ristorante-pizza-bolognese,3.79,375 g,albert_heijn
2900,albert_heijn_1840,AH Tonijnsalade,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi575885/ah-tonijnsalade,1.99,300 g,albert_heijn
2901,albert_heijn_1841,AH Pastasaus carbonara,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi96778/ah-pastasaus-carbonara,2.49,225 g,albert_heijn
2902,albert_heijn_1842,AH Maaltijdsalade walnoot geitenkaas,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi132574/ah-maaltijdsalade-walnoot-geitenkaas,5.49,450 g,albert_heijn
2903,albert_heijn_1843,AH Groentesoep verspakket,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi198387/ah-groentesoep-verspakket,4.89,6 personen,albert_heijn
2904,albert_heijn_1844,AH Pastasalade tonijn,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi365389/ah-pastasalade-tonijn,4.19,350 g,albert_heijn
2905,albert_heijn_1845,AH Quiche mediterrane groenten,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi132848/ah-quiche-mediterrane-groenten,3.99,300 g,albert_heijn
2906,albert_heijn_1846,AH Biologisch Verse tagliatelle all' uovo,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi411089/ah-biologisch-verse-tagliatelle-all-uovo,2.49,250 g,albert_heijn
2907,albert_heijn_1847,AH Stoommaaltijd zalm roomsaus,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi386070/ah-stoommaaltijd-zalm-roomsaus,7.39,460 g,albert_heijn
2908,albert_heijn_1848,Dr. Oetker Ristorante pizza diavola,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi514006/dr-oetker-ristorante-pizza-diavola,3.89,350 g,albert_heijn
2909,albert_heijn_1849,AH Brabantse worstenbroodjes,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi560640/ah-brabantse-worstenbroodjes,2.79,4 stuks,albert_heijn
2910,albert_heijn_1850,AH Bami sate ajam,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi455646/ah-bami-sate-ajam,4.99,450 g,albert_heijn
2911,albert_heijn_1851,Dr. Oetker Ristorante pizza salami glutenvrij,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi401986/dr-oetker-ristorante-pizza-salami-glutenvrij,4.99,315 g,albert_heijn
2912,albert_heijn_1852,AH Verse pizza bianca 24cm,"Salades, pizza, maaltijden",https://www.ah.nl/producten/product/wi576034/ah-verse-pizza-bianca-24cm,5.69,"314 g, 24 cm",albert_heijn
2921,albert_heijn_1853,AH Rundergehakt,"Vlees, vis",https://www.ah.nl/producten/product/wi4011/ah-rundergehakt,4.29,500 g,albert_heijn
2922,albert_heijn_1854,Meester & Zn. Gerookte spekreepjes,"Vlees, vis",https://www.ah.nl/producten/product/wi221032/meester-en-zn-gerookte-spekreepjes,3.19,300 g,albert_heijn
2932,albert_heijn_1855,Statesman Tonijn stukken in water,"Vlees, vis",https://www.ah.nl/producten/product/wi420789/statesman-tonijn-stukken-in-water,1.39,160 g,albert_heijn
2934,albert_heijn_1856,AH Varkens knakworst,"Vlees, vis",https://www.ah.nl/producten/product/wi1539/ah-varkens-knakworst,1.39,400 g,albert_heijn
2949,albert_heijn_1857,AH Scharrel kipdijfilet,"Vlees, vis",https://www.ah.nl/producten/product/wi531848/ah-scharrel-kipdijfilet,8.17,770 g,albert_heijn
2955,albert_heijn_1858,Meester & Zn. Hamblokjes,"Vlees, vis",https://www.ah.nl/producten/product/wi197447/meester-en-zn-hamblokjes,1.99,250 g,albert_heijn
2958,albert_heijn_1859,Olav's Gerookte zalmfilet,"Vlees, vis",https://www.ah.nl/producten/product/wi47285/olav-s-gerookte-zalmfilet,5.99,200 g,albert_heijn
2970,albert_heijn_1860,AH Ah runder hamburger 4st,"Vlees, vis",https://www.ah.nl/producten/product/wi103377/ah-ah-runder-hamburger-4st,3.99,400 g,albert_heijn
2983,albert_heijn_1861,AH Scharrel kipfilet 3 stuks,"Vlees, vis",https://www.ah.nl/producten/product/wi533079/ah-scharrel-kipfilet-3-stuks,6.99,600 g,albert_heijn
2994,albert_heijn_1862,AH Scharrel gerookte kipfilet plakjes,"Vlees, vis",https://www.ah.nl/producten/product/wi531864/ah-scharrel-gerookte-kipfilet-plakjes,2.90,ca. 155 g,albert_heijn
2995,albert_heijn_1863,AH Excellent Ultimate wagyu burger,"Vlees, vis",https://www.ah.nl/producten/product/wi551140/ah-excellent-ultimate-wagyu-burger,3.49,130 g,albert_heijn
2996,albert_heijn_1864,Vivera Vegetarische kaas schnitzel,"Vlees, vis",https://www.ah.nl/producten/product/wi475112/vivera-vegetarische-kaas-schnitzel,3.15,150 g,albert_heijn
2997,albert_heijn_1865,AH Rundertartaar,"Vlees, vis",https://www.ah.nl/producten/product/wi169173/ah-rundertartaar,4.99,4 stuks,albert_heijn
2998,albert_heijn_1866,Wahid Kipboterhamworst 125g,"Vlees, vis",https://www.ah.nl/producten/product/wi147246/wahid-kipboterhamworst-125g,1.99,125 g,albert_heijn
2999,albert_heijn_1867,Statesman Tonijn stukken in zonnebloemolie,"Vlees, vis",https://www.ah.nl/producten/product/wi420788/statesman-tonijn-stukken-in-zonnebloemolie,1.79,160 g,albert_heijn
3000,albert_heijn_1868,AH Runderbraadworst,"Vlees, vis",https://www.ah.nl/producten/product/wi187588/ah-runderbraadworst,3.99,400 g,albert_heijn
3001,albert_heijn_1869,Marhaba Rundersalami,"Vlees, vis",https://www.ah.nl/producten/product/wi471311/marhaba-rundersalami,2.29,100 g,albert_heijn
3002,albert_heijn_1870,AH Kabeljauwhaasje,"Vlees, vis",https://www.ah.nl/producten/product/wi558179/ah-kabeljauwhaasje,7.99,ca. 260 g,albert_heijn
3003,albert_heijn_1871,AH Scharrel gebraden kipflakes kebab,"Vlees, vis",https://www.ah.nl/producten/product/wi477885/ah-scharrel-gebraden-kipflakes-kebab,3.99,225 g,albert_heijn
3004,albert_heijn_1872,AH Ah varkens boomstammetjes,"Vlees, vis",https://www.ah.nl/producten/product/wi187610/ah-ah-varkens-boomstammetjes,3.49,4 stuks,albert_heijn
3005,albert_heijn_1873,AH Verse worst,"Vlees, vis",https://www.ah.nl/producten/product/wi199711/ah-verse-worst,3.79,per stuk,albert_heijn
3006,albert_heijn_1874,AH Lekkerbekjes,"Vlees, vis",https://www.ah.nl/producten/product/wi799/ah-lekkerbekjes,2.99,3 x 100 g,albert_heijn
3007,albert_heijn_1875,AH Pangasiusfilet,"Vlees, vis",https://www.ah.nl/producten/product/wi571233/ah-pangasiusfilet,4.69,ca. 350 g,albert_heijn
3008,albert_heijn_1876,Iglo Lekkerbekje traditioneel,"Vlees, vis",https://www.ah.nl/producten/product/wi226504/iglo-lekkerbekje-traditioneel,4.99,2 x 120 g,albert_heijn
3009,albert_heijn_1877,AH Scharrel kipburger 4 stuks,"Vlees, vis",https://www.ah.nl/producten/product/wi531872/ah-scharrel-kipburger-4-stuks,4.39,400 g,albert_heijn
3010,albert_heijn_1878,AH Zalmfilet,"Vlees, vis",https://www.ah.nl/producten/product/wi135757/ah-zalmfilet,4.59,250 g,albert_heijn
3011,albert_heijn_1879,Wahid Kalkoenham 125g,"Vlees, vis",https://www.ah.nl/producten/product/wi162008/wahid-kalkoenham-125g,2.75,125 g,albert_heijn
3012,albert_heijn_1880,Princes Tonijnstukken in zonnebloemolie,"Vlees, vis",https://www.ah.nl/producten/product/wi496942/princes-tonijnstukken-in-zonnebloemolie,2.39,145 g,albert_heijn
3013,albert_heijn_1881,AH Verse mosselen,"Vlees, vis",https://www.ah.nl/producten/product/wi226968/ah-verse-mosselen,9.99,2 kg,albert_heijn
3014,albert_heijn_1882,AH Magere knakworst,"Vlees, vis",https://www.ah.nl/producten/product/wi442052/ah-magere-knakworst,1.99,400 g,albert_heijn
3015,albert_heijn_1883,AH Biologisch Kipfilet 2 stuks,"Vlees, vis",https://www.ah.nl/producten/product/wi57741/ah-biologisch-kipfilet-2-stuks,8.99,ca. 320 g,albert_heijn
3016,albert_heijn_1884,AH Greenfields Beefburger truffel,"Vlees, vis",https://www.ah.nl/producten/product/wi561190/ah-greenfields-beefburger-truffel,3.99,250 g,albert_heijn
3017,albert_heijn_1885,Mora Crispy chick'n original strips,"Vlees, vis",https://www.ah.nl/producten/product/wi451463/mora-crispy-chick-n-original-strips,3.99,240 g,albert_heijn
3018,albert_heijn_1886,AH Gepaneerde schnitzel,"Vlees, vis",https://www.ah.nl/producten/product/wi187604/ah-gepaneerde-schnitzel,3.39,300 g,albert_heijn
3019,albert_heijn_1887,AH BBQ speklap à la minute met kruiden,"Vlees, vis",https://www.ah.nl/producten/product/wi192858/ah-bbq-speklap-a-la-minute-met-kruiden,5.00,350 g,albert_heijn
3020,albert_heijn_1888,AH Scharrel kippenpoten 2 stuks,"Vlees, vis",https://www.ah.nl/producten/product/wi165537/ah-scharrel-kippenpoten-2-stuks,3.99,ca. 600 g,albert_heijn
3094,albert_heijn_1889,Arla Jörd aardbei Nordic oats,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi575541/arla-jord-aardbei-nordic-oats,2.29,400 g,albert_heijn
3095,albert_heijn_1890,AH Terra Plantaardige falafel,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi564890/ah-terra-plantaardige-falafel,2.69,320 g,albert_heijn
3096,albert_heijn_1891,Heinz Sandwich spread naturel,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi236486/heinz-sandwich-spread-naturel,1.69,300 g,albert_heijn
3097,albert_heijn_1892,Garden Gourmet Smeerworst,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi493117/garden-gourmet-smeerworst,2.39,120 g,albert_heijn
3098,albert_heijn_1893,Alpro Sojadrink vanille,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi108650/alpro-sojadrink-vanille,2.59,1 l,albert_heijn
3099,albert_heijn_1894,Alpro Lekker gezond smeren,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi123095/alpro-lekker-gezond-smeren,1.45,250 g,albert_heijn
3100,albert_heijn_1895,Alpro Plantaardige variatie op kwark aardbei,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi520119/alpro-plantaardige-variatie-op-kwark-aardbei,2.89,400 g,albert_heijn
3101,albert_heijn_1896,Garden Gourmet Smeerworst tuinkruiden,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi493192/garden-gourmet-smeerworst-tuinkruiden,2.39,120 g,albert_heijn
3102,albert_heijn_1897,AH Terra Plantaardig alternatief crème fraîche,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi570915/ah-terra-plantaardig-alternatief-creme-fraiche,0.89,175 g,albert_heijn
3103,albert_heijn_1898,Violife Vioblock ongezouten,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi507456/violife-vioblock-ongezouten,2.55,250 g,albert_heijn
3104,albert_heijn_1899,Arla Jörd vanille Nordic oats,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi575539/arla-jord-vanille-nordic-oats,2.59,400 g,albert_heijn
3105,albert_heijn_1900,Alpro Plantaardige variatie op kwark vanille,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi470263/alpro-plantaardige-variatie-op-kwark-vanille,2.89,400 g,albert_heijn
3106,albert_heijn_1901,AH Terra Plantaardige rasp mild,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi565424/ah-terra-plantaardige-rasp-mild,1.65,200 g,albert_heijn
3107,albert_heijn_1902,Alpro Plantaardige variatie yoghurt no sugars,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi556307/alpro-plantaardige-variatie-yoghurt-no-sugars,1.99,500 g,albert_heijn
3108,albert_heijn_1903,Vivera Plantaardige kipstukjes,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi502069/vivera-plantaardige-kipstukjes,3.19,160 g,albert_heijn
3109,albert_heijn_1904,Alpro Plantaardige variatie op kwark mango,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi556302/alpro-plantaardige-variatie-op-kwark-mango,2.89,400 g,albert_heijn
3110,albert_heijn_1905,AH Terra Groente spread komkommer tomaat,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi522401/ah-terra-groente-spread-komkommer-tomaat,1.99,150 g,albert_heijn
3111,albert_heijn_1906,AH Terra Plantaardige schnitzel,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi564865/ah-terra-plantaardige-schnitzel,1.79,200 g,albert_heijn
3112,albert_heijn_1907,Alpro Amandeldrink zonder suikers gekoeld,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi236573/alpro-amandeldrink-zonder-suikers-gekoeld,2.99,1 l,albert_heijn
3113,albert_heijn_1908,Valess Vegetarische schnitzel,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi133171/valess-vegetarische-schnitzel,3.69,2 x 90 g,albert_heijn
3114,albert_heijn_1909,Oatly! Haver barista edition,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi489128/oatly-haver-barista-edition,1.99,"0,5 l",albert_heijn
3115,albert_heijn_1910,Oatly! Haverdrank no sugar,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi548465/oatly-haverdrank-no-sugar,2.89,1 l,albert_heijn
3116,albert_heijn_1911,Vegetarische Slager Zweedse gehacktballetjes,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi563882/vegetarische-slager-zweedse-gehacktballetjes,3.99,180 g,albert_heijn
3117,albert_heijn_1912,AH Terra Tofu,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi564898/ah-terra-tofu,2.39,550 g,albert_heijn
3118,albert_heijn_1913,Vivera Plantaardige gyros,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi460410/vivera-plantaardige-gyros,3.49,175 g,albert_heijn
3119,albert_heijn_1914,Vivera Plantaardige kroketburger,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi493532/vivera-plantaardige-kroketburger,3.19,150 g,albert_heijn
3120,albert_heijn_1915,Alpro Plantaardig variatie aardbei,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi474612/alpro-plantaardig-variatie-aardbei,2.69,500 g,albert_heijn
3121,albert_heijn_1916,AH Terra Plantaardige biologische groenteburger,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi564864/ah-terra-plantaardige-biologische-groenteburger,2.49,160 g,albert_heijn
3122,albert_heijn_1917,AH Terra Plantaardig tempeh ketjap,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi412551/ah-terra-plantaardig-tempeh-ketjap,2.99,180 g,albert_heijn
3123,albert_heijn_1918,AH Terra Plantaardige soja gurt aardbei,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi498197/ah-terra-plantaardige-soja-gurt-aardbei,0.99,500 g,albert_heijn
3124,albert_heijn_1919,Alpro Sojadrink light,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi164567/alpro-sojadrink-light,2.59,1 l,albert_heijn
3125,albert_heijn_1920,Kips Vega filet americain,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi474825/kips-vega-filet-americain,2.55,125 g,albert_heijn
3126,albert_heijn_1921,Garden Gourmet Falafel,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi155357/garden-gourmet-falafel,3.79,210 g,albert_heijn
3127,albert_heijn_1922,Garden Gourmet Gouda kaasschnitzel,"Vegetarisch, vegan en plantaardig",https://www.ah.nl/producten/product/wi101186/garden-gourmet-gouda-kaasschnitzel,3.29,2 x 90 gram,albert_heijn
